,support,itemsets
31290,0.000201874163653,"frozenset({30227, 22931, 47198})"
31327,0.0002037404887407,"frozenset({29441, 30227, 13172})"
31328,0.0002556865370151,"frozenset({29441, 21899, 13172})"
31329,0.0002099615723664,"frozenset({24848, 29441, 21133})"
31330,0.0003001672849386,"frozenset({27960, 29441, 21133})"
31331,0.0003657997171895,"frozenset({27960, 29441, 13172})"
31332,0.0002230258479803,"frozenset({27960, 29441, 47198})"
31333,0.0004594270257559,"frozenset({29441, 13172, 21133})"
31334,0.0004196120905516,"frozenset({29441, 13172, 47198})"
31335,0.0002765271671611,"frozenset({29441, 21133, 47198})"
31419,0.0002168047643546,"frozenset({41836, 13172, 47198})"
31420,0.0002451106948514,"frozenset({24848, 47755, 41836})"
31421,0.0002619076206408,"frozenset({41836, 13172, 21133})"
31422,0.0003244295110788,"frozenset({24848, 41836, 21133})"
31423,0.0002905246053189,"frozenset({24848, 16793, 41836})"
31424,0.0002152494934482,"frozenset({24848, 41836, 47615})"
31425,0.0002080952472787,"frozenset({24848, 41836, 28198})"
31455,0.000293946201313,"frozenset({13172, 47198, 9335})"
31456,0.0002096505181851,"frozenset({21133, 47198, 9335})"
31457,0.0002503986159333,"frozenset({13172, 21133, 9335})"
31552,0.0002192931978049,"frozenset({13172, 47198, 7959})"
31655,0.0003057662602017,"frozenset({17754, 46875, 40190})"
31736,0.0003172752649092,"frozenset({21899, 13172, 38285})"
31737,0.000337804840874,"frozenset({13172, 38285, 21133})"
31738,0.0003238074027162,"frozenset({21899, 38285, 21133})"
31739,0.0003801082095285,"frozenset({24848, 38285, 21133})"
31740,0.0002171158185359,"frozenset({47755, 38285, 21133})"
31741,0.0004665812719254,"frozenset({24848, 47755, 38285})"
31742,0.0003325169197921,"frozenset({47755, 21899, 38285})"
31743,0.0004566275381243,"frozenset({24848, 21899, 38285})"
31744,0.0003486917372189,"frozenset({13172, 38285, 47198})"
31745,0.0002507096701145,"frozenset({24848, 38285, 47198})"
31746,0.0002889693344124,"frozenset({21899, 38285, 47198})"
31747,0.0002892803885937,"frozenset({47198, 21133, 38285})"
31748,0.0002217816312552,"frozenset({24960, 21899, 38285})"
31749,0.0002031183803782,"frozenset({24960, 22931, 38285})"
31750,0.0002043625971033,"frozenset({24960, 24848, 38285})"
31751,0.0002382675028632,"frozenset({21899, 38285, 44998})"
31752,0.0002059178680097,"frozenset({24848, 38285, 44998})"
31753,0.0002407559363135,"frozenset({24848, 38285, 49671})"
31754,0.0002180489810798,"frozenset({21899, 26204, 38285})"
31755,0.0002808819256991,"frozenset({24848, 26204, 38285})"
31756,0.0002192931978049,"frozenset({47755, 26204, 38285})"
31757,0.0002236479563429,"frozenset({22931, 13172, 38285})"
31758,0.0002065399763723,"frozenset({22931, 38285, 47198})"
31759,0.0002308022025124,"frozenset({22931, 21899, 38285})"
31760,0.0002003188927466,"frozenset({24848, 22931, 38285})"
31761,0.0002136942225418,"frozenset({26204, 38285, 47615})"
31762,0.0002678176500851,"frozenset({24848, 38285, 47615})"
31763,0.0002348459068691,"frozenset({47755, 38285, 47615})"
31764,0.0002407559363135,"frozenset({21899, 38285, 47615})"
31765,0.0002121389516354,"frozenset({24848, 25885, 38285})"
31812,0.0004472959126858,"frozenset({13172, 4954, 33748})"
31813,0.0002003188927466,"frozenset({4954, 13172, 21133})"
31814,0.0003857071847916,"frozenset({4954, 33748, 21133})"
31815,0.0002749718962547,"frozenset({24848, 4954, 21133})"
31816,0.0002230258479803,"frozenset({27960, 4954, 33748})"
31817,0.0002074731389161,"frozenset({4954, 33748, 22031})"
31818,0.0002637739457285,"frozenset({4954, 21899, 33748})"
31819,0.0002077841930974,"frozenset({24848, 4954, 21899})"
31821,0.0002780824380675,"frozenset({27081, 4954, 33748})"
31822,0.0002236479563429,"frozenset({4954, 33748, 44623})"
31823,0.0003026557183889,"frozenset({4954, 33748, 47198})"
31827,0.0002475991283017,"frozenset({24848, 4954, 47755})"
31828,0.0002354680152317,"frozenset({4954, 47755, 33748})"
31829,0.0002625297290033,"frozenset({4954, 33748, 27839})"
31830,0.0002563086453777,"frozenset({24848, 4954, 28198})"
31831,0.0002429333155825,"frozenset({4954, 33748, 28198})"
31832,0.0002494654533894,"frozenset({46665, 4954, 33748})"
31833,0.0002009410011092,"frozenset({24848, 16793, 4954})"
31966,0.0002124500058167,"frozenset({24848, 46665, 16793})"
31967,0.0002000078385653,"frozenset({24848, 46665, 45057})"
31968,0.0002258253356119,"frozenset({24848, 46665, 26204})"
31969,0.0002833703591493,"frozenset({24848, 46665, 21133})"
31970,0.0002006299469279,"frozenset({46665, 13172, 21133})"
31971,0.0002059178680097,"frozenset({24848, 46665, 47198})"
31972,0.000231424310875,"frozenset({46665, 13172, 47198})"
31973,0.0003452701412248,"frozenset({24848, 46665, 47755})"
31974,0.00020840630146,"frozenset({24848, 46665, 49671})"
31975,0.0003381158950552,"frozenset({24848, 46665, 21899})"
31976,0.0002755940046172,"frozenset({24848, 46665, 47615})"
31977,0.0002264474439744,"frozenset({24848, 46665, 28198})"
31991,0.000247910182483,"frozenset({47018, 48715, 2715})"
32103,0.0006933397700811,"frozenset({24848, 21133, 46895})"
32104,0.0005854039691757,"frozenset({24848, 21899, 46895})"
32105,0.000391617214236,"frozenset({21899, 21133, 46895})"
32106,0.0003368716783301,"frozenset({21899, 13172, 46895})"
32107,0.0003141647230964,"frozenset({24848, 26204, 46895})"
32108,0.0002559975911964,"frozenset({26204, 46895, 47615})"
32109,0.0002283137690621,"frozenset({26204, 21133, 46895})"
32110,0.0002171158185359,"frozenset({47755, 26204, 46895})"
32111,0.00037077658409,"frozenset({24848, 28198, 46895})"
32112,0.0002252032272493,"frozenset({24848, 4917, 46895})"
32113,0.0003449590870435,"frozenset({47755, 21899, 46895})"
32114,0.0005776276146436,"frozenset({24848, 47755, 46895})"
32115,0.0002370232861381,"frozenset({47755, 13172, 46895})"
32116,0.0003076325852895,"frozenset({47755, 21133, 46895})"
32117,0.0006140209538538,"frozenset({13172, 21133, 46895})"
32118,0.0003350053532424,"frozenset({24848, 45057, 46895})"
32119,0.0002071620847348,"frozenset({40698, 21133, 46895})"
32120,0.0002429333155825,"frozenset({24848, 40698, 46895})"
32121,0.0004662702177441,"frozenset({24848, 16793, 46895})"
32122,0.0002385785570445,"frozenset({13172, 46895, 27839})"
32123,0.000356468091751,"frozenset({24848, 46895, 27839})"
32124,0.0002625297290033,"frozenset({46895, 21133, 27839})"
32125,0.0002202263603488,"frozenset({24848, 30483, 46895})"
32126,0.0002024962720156,"frozenset({24960, 24848, 46895})"
32127,0.000231424310875,"frozenset({47755, 46895, 49671})"
32128,0.0004351647996157,"frozenset({24848, 46895, 49671})"
32129,0.0002280027148808,"frozenset({21899, 46895, 49671})"
32130,0.000206228922191,"frozenset({46895, 21133, 49671})"
32131,0.0002080952472787,"frozenset({49671, 46895, 47615})"
32132,0.0003135426147338,"frozenset({24848, 47198, 46895})"
32133,0.000262218674822,"frozenset({21899, 47198, 46895})"
32134,0.000442007991604,"frozenset({13172, 47198, 46895})"
32135,0.0003847740222478,"frozenset({21133, 47198, 46895})"
32136,0.0002569307537402,"frozenset({24848, 42257, 46895})"
32137,0.0002326685276001,"frozenset({24848, 44998, 46895})"
32138,0.0002233369021616,"frozenset({13172, 44998, 46895})"
32139,0.0002056068138284,"frozenset({24848, 8273, 46895})"
32140,0.0002264474439744,"frozenset({8273, 13172, 46895})"
32141,0.0002503986159333,"frozenset({27960, 24848, 46895})"
32142,0.0003322058656109,"frozenset({27960, 13172, 46895})"
32143,0.0003284732154355,"frozenset({27960, 21133, 46895})"
32144,0.0002052957596471,"frozenset({27960, 47198, 46895})"
32145,0.0002721724086231,"frozenset({21899, 46895, 47615})"
32146,0.0002099615723664,"frozenset({13172, 46895, 47615})"
32147,0.0004485401294109,"frozenset({24848, 46895, 47615})"
32148,0.0002342237985065,"frozenset({46895, 21133, 47615})"
32149,0.0002668844875413,"frozenset({47755, 46895, 47615})"
32205,0.0002843035216932,"frozenset({13172, 24557, 47198})"
32206,0.000204051542922,"frozenset({24557, 21133, 47198})"
32207,0.0002258253356119,"frozenset({24848, 24557, 21133})"
32208,0.0003110541812836,"frozenset({13172, 24557, 21133})"
32265,0.0003875735098793,"frozenset({13172, 21133, 18366})"
32266,0.0003026557183889,"frozenset({21899, 13172, 18366})"
32267,0.0002693729209916,"frozenset({21899, 21133, 18366})"
32268,0.0002454217490327,"frozenset({24848, 21133, 18366})"
32269,0.0002118278974541,"frozenset({24848, 21899, 18366})"
32270,0.0003633112837392,"frozenset({13172, 47198, 18366})"
32271,0.0002202263603488,"frozenset({21899, 18366, 47198})"
32272,0.0002858587925996,"frozenset({18366, 21133, 47198})"
32291,0.0003490027914002,"frozenset({13172, 3893, 21133})"
32292,0.0002867919551434,"frozenset({13172, 3893, 47198})"
32399,0.0002696839751728,"frozenset({24848, 39172, 21133})"
32400,0.0002404448821322,"frozenset({13172, 39172, 21133})"
32441,0.0002777713838862,"frozenset({30770, 13172, 47198})"
32442,0.0002077841930974,"frozenset({30770, 21899, 13172})"
32443,0.0002006299469279,"frozenset({30770, 13172, 21133})"
32509,0.0002911467136814,"frozenset({13172, 47198, 47031})"
32510,0.00025444232029,"frozenset({13172, 21133, 47031})"
32511,0.0002124500058167,"frozenset({21133, 47198, 47031})"
32528,0.000201874163653,"frozenset({17280, 13172, 21133})"
32590,0.0002647071082723,"frozenset({24848, 47661, 21133})"
32591,0.0002684397584477,"frozenset({13172, 47661, 21133})"
32592,0.0002037404887407,"frozenset({47661, 21133, 47198})"
32593,0.0002796377089739,"frozenset({13172, 47661, 47198})"
32594,0.0002065399763723,"frozenset({27960, 47661, 21133})"
32664,0.0003546017666633,"frozenset({21899, 13172, 43759})"
32665,0.0003035888809328,"frozenset({21899, 21133, 43759})"
32666,0.0002796377089739,"frozenset({10745, 21899, 43759})"
32667,0.0003091878561959,"frozenset({21899, 47198, 43759})"
32668,0.0002242700647054,"frozenset({24848, 21899, 43759})"
32669,0.0004370311247034,"frozenset({10745, 13172, 43759})"
32670,0.000460671242481,"frozenset({13172, 21133, 43759})"
32671,0.000395971972774,"frozenset({10745, 21133, 43759})"
32672,0.0003017225558451,"frozenset({22931, 13172, 43759})"
32673,0.0002566196995589,"frozenset({10745, 22931, 43759})"
32674,0.0002043625971033,"frozenset({22931, 21899, 43759})"
32675,0.0002003188927466,"frozenset({22931, 21133, 43759})"
32676,0.0002531981035648,"frozenset({22931, 47198, 43759})"
32677,0.0002998562307574,"frozenset({10745, 21934, 43759})"
32678,0.0002410669904948,"frozenset({13172, 21934, 43759})"
32679,0.0002052957596471,"frozenset({21899, 21934, 43759})"
32680,0.0002024962720156,"frozenset({21133, 21934, 43759})"
32681,0.0002239590105242,"frozenset({21934, 47198, 43759})"
32682,0.0002843035216932,"frozenset({24848, 21133, 43759})"
32683,0.0002656402708162,"frozenset({24848, 10745, 43759})"
32684,0.0002133831683605,"frozenset({24960, 13172, 43759})"
32685,0.0002024962720156,"frozenset({24960, 22931, 43759})"
32686,0.0003701544757275,"frozenset({27960, 13172, 43759})"
32687,0.0003182084274531,"frozenset({27960, 21133, 43759})"
32688,0.0002591081330092,"frozenset({27960, 47198, 43759})"
32689,0.0002444885864889,"frozenset({27960, 10745, 43759})"
32690,0.0002046736512846,"frozenset({5873, 47198, 43759})"
32691,0.0005203936452874,"frozenset({13172, 47198, 43759})"
32692,0.0003617560128328,"frozenset({10745, 47198, 43759})"
32693,0.0003726429091777,"frozenset({21133, 47198, 43759})"
32694,0.0002149384392669,"frozenset({39267, 21133, 43759})"
32695,0.0002161826559921,"frozenset({10745, 44998, 43759})"
32696,0.0002009410011092,"frozenset({21899, 44998, 43759})"
32697,0.0002653292166349,"frozenset({13172, 44998, 43759})"
32698,0.0002267584981557,"frozenset({44998, 47198, 43759})"
32699,0.0002550644286525,"frozenset({30385, 13172, 43759})"
32700,0.0002404448821322,"frozenset({30385, 47198, 43759})"
32701,0.0002177379268985,"frozenset({30385, 10745, 43759})"
32702,0.00022053741453,"frozenset({30385, 21133, 43759})"
32703,0.0002161826559921,"frozenset({24848, 47755, 43759})"
32704,0.0002301800941498,"frozenset({8273, 13172, 43759})"
32705,0.0002161826559921,"frozenset({40698, 21133, 43759})"
32719,0.0002516428326584,"frozenset({19152, 24848, 22120})"
32720,0.0003374937866927,"frozenset({19152, 18922, 22120})"
32721,0.000243555423945,"frozenset({19152, 18922, 24950})"
32722,0.0002323574734188,"frozenset({19152, 22120, 24950})"
32757,0.0002584860246466,"frozenset({21899, 13172, 26795})"
32758,0.0002037404887407,"frozenset({26795, 21899, 47198})"
32759,0.0002252032272493,"frozenset({26795, 13172, 47198})"
32760,0.0002043625971033,"frozenset({26795, 13172, 21133})"
32810,0.000252264941021,"frozenset({13172, 21133, 3598})"
32811,0.0002553754828338,"frozenset({24848, 21133, 3598})"
32907,0.0003689102590023,"frozenset({24848, 21899, 41212})"
32908,0.0003427817077745,"frozenset({21899, 41212, 21133})"
32909,0.0003978382978617,"frozenset({21899, 13172, 41212})"
32910,0.0003552238750258,"frozenset({21899, 41212, 47198})"
32911,0.0002967456889445,"frozenset({24848, 41212, 26204})"
32912,0.0002566196995589,"frozenset({21899, 41212, 26204})"
32913,0.0002824371966055,"frozenset({41212, 47198, 26204})"
32914,0.0002367122319568,"frozenset({41212, 21133, 26204})"
32915,0.0002180489810798,"frozenset({13172, 41212, 26204})"
32916,0.0003804192637098,"frozenset({24848, 41212, 21133})"
32917,0.0004640928384751,"frozenset({13172, 41212, 21133})"
32918,0.0004460516959607,"frozenset({41212, 21133, 47198})"
32919,0.0002432443697637,"frozenset({21899, 47755, 41212})"
32920,0.0003443369786809,"frozenset({24848, 47755, 41212})"
32921,0.0002242700647054,"frozenset({47755, 41212, 26204})"
32922,0.000222714793799,"frozenset({21899, 22931, 41212})"
32923,0.0002031183803782,"frozenset({22931, 41212, 44350})"
32924,0.0002995451765761,"frozenset({22931, 41212, 47198})"
32925,0.0002774603297049,"frozenset({24960, 22931, 41212})"
32926,0.0002675065959039,"frozenset({22931, 13172, 41212})"
32927,0.0002301800941498,"frozenset({22931, 41212, 21133})"
32928,0.0002659513249974,"frozenset({21899, 41212, 44350})"
32929,0.0003135426147338,"frozenset({13172, 41212, 44350})"
32930,0.0002955014722194,"frozenset({44350, 41212, 47198})"
32931,0.0002345348526878,"frozenset({41212, 21133, 44350})"
32932,0.0002836814133306,"frozenset({24848, 41212, 47615})"
32933,0.0002056068138284,"frozenset({21899, 41212, 47615})"
32934,0.0002329795817814,"frozenset({47615, 41212, 26204})"
32935,0.0002261363897931,"frozenset({13172, 41212, 44998})"
32936,0.0002192931978049,"frozenset({41212, 44998, 47198})"
32937,0.0002239590105242,"frozenset({41212, 41942, 47198})"
32938,0.0002199153061675,"frozenset({13172, 41212, 41942})"
32939,0.0005639412306672,"frozenset({13172, 41212, 47198})"
32940,0.0002802598173365,"frozenset({24848, 41212, 47198})"
32941,0.0002609744580969,"frozenset({24960, 41212, 13172})"
32942,0.0002541312661087,"frozenset({24960, 41212, 47198})"
32943,0.0002491543992081,"frozenset({24960, 21899, 41212})"
32944,0.0002121389516354,"frozenset({24960, 41212, 21133})"
32945,0.0002376453945006,"frozenset({24960, 41212, 26204})"
32946,0.0002049847054659,"frozenset({24960, 24848, 41212})"
32947,0.000335627461605,"frozenset({30385, 13172, 41212})"
32948,0.0003306505947044,"frozenset({30385, 41212, 47198})"
32949,0.0002373343403194,"frozenset({30385, 41212, 44350})"
32950,0.0002556865370151,"frozenset({30385, 21899, 41212})"
32951,0.0002426222614012,"frozenset({30385, 41212, 21133})"
32952,0.0002970567431258,"frozenset({5873, 41212, 47198})"
32953,0.000224892173068,"frozenset({5873, 13172, 41212})"
32954,0.0002609744580969,"frozenset({24848, 41212, 49671})"
32955,0.0002444885864889,"frozenset({27960, 41212, 13172})"
32956,0.0002242700647054,"frozenset({27960, 41212, 47198})"
32957,0.0002516428326584,"frozenset({27960, 41212, 21133})"
32958,0.0002189821436236,"frozenset({31711, 41212, 26204})"
32992,0.0002224037396177,"frozenset({24848, 12202, 21899})"
33005,0.0002242700647054,"frozenset({14866, 28459, 24795})"
33006,0.0002065399763723,"frozenset({14866, 28459, 36858})"
33063,0.0002196042519862,"frozenset({48764, 21899, 13172})"
33064,0.0002603523497343,"frozenset({48764, 13172, 47198})"
33065,0.0002068510305536,"frozenset({31711, 48764, 26204})"
33136,0.0002298690399685,"frozenset({21899, 2227, 13172})"
33137,0.0002096505181851,"frozenset({2227, 13172, 24485})"
33138,0.0002712392460793,"frozenset({17944, 2227, 24485})"
33139,0.0002108947349102,"frozenset({2227, 13172, 21133})"
33140,0.00020840630146,"frozenset({27960, 2227, 24485})"
33141,0.0002385785570445,"frozenset({2227, 13172, 47198})"
33237,0.0002224037396177,"frozenset({45594, 13172, 47198})"
33306,0.0002115168432728,"frozenset({30385, 259, 21133})"
33307,0.0002099615723664,"frozenset({30385, 259, 13172})"
33308,0.0004236557949082,"frozenset({24848, 259, 21133})"
33309,0.0003272289987103,"frozenset({24848, 16793, 259})"
33310,0.0002158716018108,"frozenset({24848, 259, 49671})"
33311,0.0005738949644682,"frozenset({259, 13172, 21133})"
33312,0.0003318948114296,"frozenset({259, 21899, 21133})"
33313,0.0003150978856403,"frozenset({21899, 259, 13172})"
33314,0.0002650181624536,"frozenset({24848, 259, 21899})"
33315,0.0003166531565467,"frozenset({27960, 259, 21133})"
33316,0.0002718613544418,"frozenset({27960, 259, 13172})"
33317,0.0002068510305536,"frozenset({24848, 259, 27839})"
33318,0.0002594191871905,"frozenset({24848, 259, 47615})"
33319,0.0002059178680097,"frozenset({24848, 259, 26204})"
33320,0.0003872624556981,"frozenset({259, 13172, 47198})"
33321,0.0003611339044702,"frozenset({259, 21133, 47198})"
33322,0.0003284732154355,"frozenset({24848, 259, 47755})"
33323,0.0002161826559921,"frozenset({259, 47755, 21133})"
33324,0.0002332906359627,"frozenset({24848, 259, 4917})"
33380,0.0002059178680097,"frozenset({22552, 35215, 44623})"
33461,0.0002308022025124,"frozenset({10242, 21899, 21133})"
33462,0.0002255142814306,"frozenset({24848, 10242, 21133})"
33463,0.0003066994227456,"frozenset({10242, 13172, 21133})"
33464,0.0002177379268985,"frozenset({10242, 21133, 47198})"
33465,0.000331272703067,"frozenset({10242, 21899, 13172})"
33466,0.000314786831459,"frozenset({24848, 10242, 21899})"
33467,0.0002087173556413,"frozenset({27960, 10242, 13172})"
33468,0.0002037404887407,"frozenset({10242, 21899, 44998})"
33469,0.0002012520552905,"frozenset({10242, 13172, 44998})"
33470,0.0002143163309044,"frozenset({10242, 21899, 47615})"
